NA19202	25
NA19203	27
NA19204	28
NA19205	25
NA19206	28
NA19207	29
NA19208	27
NA19209	31
NA19210	28
NA19211	28
NA19213	26
NA19214	35
NA19215	27
NA19221	27
NA19222	28
NA19223	29
NA19224	28
NA19225	26
NA19226	28
NA19235	26
NA19236	29
NA19237	28
NA19238	34
NA19239	27
NA19240	26
NA19247	25
NA19248	29
NA19249	26
NA19256	24
NA19257	29
NA19258	28
NA19307	28
NA19308	38
NA19309	25
NA19310	26
NA19312	28
NA19314	34
NA19315	30
NA19316	29
NA19317	29
NA19318	30
NA19319	29
NA19320	28
NA19321	28
NA19323	27
NA19324	26
NA19327	32
NA19328	35
NA19331	28
NA19332	28
NA19334	27
NA19338	27
NA19346	26
NA19347	28
NA19350	25
NA19351	28
NA19355	28
NA19360	27
NA19372	28
NA19374	3
NA19375	28
NA19376	28
NA19377	28
NA19378	25
NA19379	28
NA19380	26
NA19383	28
NA19384	28
NA19385	26
NA19390	25
NA19391	27
NA19393	28
NA19394	28
NA19395	29
NA19397	28
NA19399	27
NA19401	27
NA19403	28
NA19404	28
NA19428	27
NA19429	28
NA19430	27
NA19431	27
NA19434	29
NA19435	27
NA19436	27
NA19437	26
NA19438	28
NA19439	27
NA19440	28
NA19443	28
NA19445	27
NA19446	29
NA19448	27
NA19449	27
NA19451	28
NA19452	28
NA19454	28
NA19455	26
NA19456	26
NA19457	29
NA19461	28
NA19462	28
NA19463	28
NA19466	28
NA19467	27
NA19468	27
NA19471	28
NA19472	24
NA19473	27
NA19474	27
NA19475	27
NA19625	27
NA19648	28
NA19649	25
NA19650	28
NA19651	26
NA19652	27
NA19653	27
NA19654	27
NA19655	28
NA19656	28
NA19657	24
NA19658	27
NA19659	27
NA19660	27
NA19661	27
NA19662	27
NA19663	25
NA19664	25
NA19665	26
NA19669	26
NA19670	29
NA19671	28
NA19675	29
NA19676	26
NA19677	26
NA19678	37
NA19679	27
NA19680	27
NA19681	25
NA19682	26
NA19683	27
NA19684	27
NA19685	29
NA19686	26
NA19700	28
NA19701	28
NA19702	28
NA19703	28
NA19704	27
NA19705	28
NA19707	27
NA19711	26
NA19712	26
NA19713	27
NA19716	26
NA19717	28
NA19718	27
NA19719	29
NA19720	30
NA19721	27
NA19722	26
NA19723	27
NA19724	28
NA19725	25
NA19726	28
NA19727	27
NA19728	28
NA19729	27
NA19730	27
NA19731	27
NA19732	27
NA19733	27
NA19734	26
NA19735	27
NA19740	26
NA19741	25
NA19746	28
NA19747	25
NA19748	27
NA19749	25
NA19750	28
NA19751	27
NA19752	27
NA19755	26
NA19756	27
NA19757	27
NA19758	27
NA19759	26
NA19760	26
NA19761	25
NA19762	36
NA19763	26
NA19764	26
NA19770	27
NA19771	25
NA19772	28
NA19773	26
NA19774	26
NA19775	26
NA19776	27
NA19777	28
NA19778	27
NA19779	26
NA19780	27
NA19781	28
NA19782	26
NA19783	26
NA19784	28
NA19785	27
NA19786	27
NA19787	27
NA19788	26
NA19789	25
NA19790	26
NA19792	28
NA19794	31
NA19795	28
NA19796	27
NA19818	27
NA19819	28
NA19828	28
NA19834	35
NA19835	34
NA19836	27
NA19900	28
NA19901	28
NA19902	26
NA19904	26
NA19908	30
NA19909	26
NA19913	27
NA19914	26
NA19916	35
NA19917	27
NA19918	27
NA19919	29
NA19920	28
NA19921	26
NA19922	29
NA19923	29
NA19924	27
NA19982	27
NA19983	26
NA19984	29
NA20126	26
NA20127	34
NA20128	26
NA20129	27
NA20274	27
NA20276	26
NA20278	26
NA20279	27
NA20281	25
NA20282	26
NA20287	45
NA20289	30
NA20291	25
NA20294	27
NA20296	25
NA20298	28
NA20299	24
NA20314	25
NA20317	26
NA20318	29
NA20320	22
NA20321	26
NA20332	24
NA20334	28
NA20339	28
NA20340	28
NA20342	28
NA20346	27
NA20348	29
NA20351	29
NA20355	26
NA20356	28
NA20357	28
NA20358	29
NA20359	25
NA20362	29
NA20412	29
NA20502	28
NA20503	30
NA20504	26
NA20505	25
NA20506	27
NA20507	25
NA20508	25
NA20509	29
NA20510	24
NA20511	25
NA20512	28
NA20513	25
NA20514	25
NA20515	26
NA20516	29
NA20517	26
NA20518	25
NA20519	27
NA20520	33
NA20521	29
NA20522	27
NA20524	29
NA20525	26
NA20527	25
NA20528	25
NA20529	25
NA20530	29
NA20531	25
NA20532	25
NA20533	27
NA20534	26
NA20535	26
NA20536	25
NA20538	26
NA20539	25
NA20540	25
NA20541	27
NA20542	26
NA20543	28
NA20544	28
NA20581	28
NA20582	26
NA20585	26
NA20586	27
NA20587	29
NA20588	28
NA20589	26
NA20752	27
NA20753	26
NA20754	28
NA20755	29
NA20756	27
NA20757	28
NA20758	26
NA20759	30
NA20760	28
NA20761	27
NA20762	3
NA20763	33
NA20764	27
NA20765	24
NA20766	25
NA20767	26
NA20768	25
NA20769	28
NA20770	28
NA20771	31
NA20772	24
NA20773	27
NA20774	28
NA20775	29
NA20778	29
NA20783	28
NA20785	33
NA20786	28
NA20787	29
NA20790	28
NA20792	31
NA20795	28
NA20796	28
NA20797	25
NA20798	25
NA20799	27
NA20800	29
NA20801	28
NA20802	25
NA20803	28
NA20804	23
NA20805	29
NA20806	30
NA20807	27
NA20808	30
NA20809	28
NA20810	28
NA20811	29
NA20812	29
NA20813	28
NA20814	28
NA20815	26
NA20818	28
NA20819	26
NA20821	27
NA20822	27
NA20826	30
NA20827	34
NA20828	27
NA20832	28
NA20845	27
NA20846	26
NA20847	27
NA20849	26
NA20850	40
NA20851	26
NA20852	25
NA20853	27
NA20854	28
NA20856	27
NA20858	28
NA20859	30
NA20861	27
NA20862	25
NA20863	29
NA20864	30
NA20866	29
NA20867	28
NA20868	30
NA20869	30
NA20870	26
NA20872	25
NA20874	28
NA20875	31
NA20876	27
NA20877	25
NA20878	29
NA20881	28
NA20882	33
NA20884	25
NA20885	25
NA20886	28
NA20887	28
NA20888	28
NA20889	28
NA20890	27
NA20891	25
NA20892	25
NA20894	26
NA20895	27
NA20896	25
NA20897	27
NA20899	28
NA20900	26
NA20901	28
NA20902	28
NA20903	31
NA20904	31
NA20905	21
NA20906	33
NA20908	25
NA20910	28
NA20911	26
NA21086	30
NA21087	28
NA21088	28
NA21089	27
NA21090	26
NA21091	28
NA21092	26
NA21093	36
NA21094	38
NA21095	24
NA21097	26
NA21098	26
NA21099	28
NA21100	25
NA21101	32
NA21102	33
NA21103	25
NA21104	27
NA21105	31
NA21106	44
NA21107	26
NA21108	26
NA21109	29
NA21110	39
NA21111	25
NA21112	28
NA21113	26
NA21114	26
NA21115	32
NA21116	26
NA21117	25
NA21118	27
NA21119	25
NA21120	29
NA21122	27
NA21123	29
NA21124	27
NA21125	28
NA21126	26
NA21127	32
NA21128	34
NA21129	25
NA21130	27
NA21133	36
NA21135	29
NA21137	25
NA21141	28
NA21142	31
NA21143	32
NA21144	24
NA21490	31
NA21581	25
ND15865	30
ND19394	28
NOR111	32
Nesk_22	32
Nesk_25	30
Nlk1	33
Nlk18	27
Nlk3	33
NorthOssetia12	30
NorthOssetia5	32
Peru60	36
R3	30
R6	32
SA0342	30
SA0722	33
SAH31	31
SAH41	33
Sam02	28
Sir19	31
Sir26	29
Sir40	33
TGBS21	37
TZ-11	27
Tuba19	24
Tuba9	27
Ul31	28
Ul5	26
Utsa21	32
Utsa22	30
Y4	36
Y8	33
YemeniteJew4695	33
YemeniteJew5433	36
abh100	50
abh107	50
altai363p	52
armenia293	26
ch113	42
iran11	31
iran17	52
lez42	26
lez49	27
mg27	56
mg31	44
mixa0099	29
mixa0105	30
mixe0002	30
mixe0007	27
mixe0042	30
tdj409_shugnan	34
tdj430_shugnan	31
zapo0098	30
zapo0099	26
